date,provider,account_id,service,resource_id,resource_name,resource_type,region,availability_zone,environment,team,project,instance_type,usage_hours,avg_cpu_utilization,storage_gb,usage_quantity,usage_unit,currency,list_cost,discount,cost,billing_period_start,billing_period_end,tags
2026-07-20,AWS,aws-dev-003,EC2,i-untagged-02,Untagged Server B,compute,us-west-2,us-west-2a,,,,t3.medium,16.2,41.2,,16.2,hours,USD,1.1,0.12,0.98,2026-07-01,2026-07-31,
2026-07-20,Azure,azure-prod-sub,VirtualMachines,vm-prod-api,Azure API VM,compute,eastus,,production,Platform,Customer Portal,Standard_D4s_v3,22.0,41.0,,22.0,hours,USD,5.42,0.58,4.84,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-20,Azure,azure-prod-sub,SQLDatabase,sql-prod-main,Azure SQL Production,database,eastus,,production,Platform,Customer Portal,,0.0,48.8,,5.92,requests,USD,6.63,0.71,5.92,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-20,Azure,azure-prod-sub,BlobStorage,blob-prod-data,Production Blob Storage,storage,westeurope,,production,Analytics,Customer Analytics,,0.0,,3000,1.36,GB-month,USD,1.52,0.16,1.36,2026-07-01,2026-07-31,team=Analytics;project=Customer Analytics;environment=production
2026-07-20,Azure,azure-dev-sub,VirtualMachines,vm-staging-old,Old Staging VM,compute,eastus,,staging,DevOps,Infrastructure,Standard_D8s_v3,24.0,4.1,,24.0,hours,USD,11.13,1.19,9.94,2026-07-01,2026-07-31,team=DevOps;project=Infrastructure;environment=staging
2026-07-20,Azure,azure-dev-sub,VirtualMachines,vm-dev-build,Build Server,compute,westeurope,,development,DevOps,Infrastructure,Standard_D2s_v3,24.0,7.2,,24.0,hours,USD,3.01,0.32,2.69,2026-07-01,2026-07-31,team=DevOps;project=Infrastructure;environment=development
2026-07-20,Azure,azure-prod-sub,VirtualMachines,vm-sec-scan,Security Scanner,compute,eastus,,production,Security,Compliance,Standard_D4s_v3,22.7,19.8,,22.7,hours,USD,5.5,0.59,4.91,2026-07-01,2026-07-31,team=Security;project=Compliance;environment=production
2026-07-20,GCP,gcp-ml-project,Compute Engine,gce-ml-train-01,ML Training Node,compute,us-central1,,production,ML,AI Platform,n2-standard-8,23.9,49.9,,23.9,hours,USD,12.07,1.29,10.78,2026-07-01,2026-07-31,team=ML;project=AI Platform;environment=production
2026-07-20,GCP,gcp-ml-project,Compute Engine,gce-ml-train-02,ML Training Node 2,compute,europe-west1,,production,ML,AI Platform,n2-standard-8,23.5,16.1,,23.5,hours,USD,11.29,1.21,10.08,2026-07-01,2026-07-31,team=ML;project=AI Platform;environment=production
2026-07-20,GCP,gcp-ml-project,Cloud Storage,gcs-ml-datasets,ML Dataset Bucket,storage,us-central1,,production,ML,AI Platform,,0.0,,5000,2.06,GB-month,USD,2.31,0.25,2.06,2026-07-01,2026-07-31,team=ML;project=AI Platform;environment=production
2026-07-20,GCP,gcp-prod-project,BigQuery,bq-analytics,BigQuery Analytics,database,us-central1,,production,Analytics,Customer Analytics,,0.0,65.3,,2.56,requests,USD,2.87,0.31,2.56,2026-07-01,2026-07-31,team=Analytics;project=Customer Analytics;environment=production
2026-07-20,GCP,gcp-prod-project,Compute Engine,gce-dev-old-01,Old Dev Instance,compute,asia-east1,,development,ML,AI Platform,n2-standard-4,24.0,3.7,,24.0,hours,USD,6.13,0.66,5.47,2026-07-01,2026-07-31,team=ML;project=AI Platform;environment=development
2026-07-20,GCP,gcp-prod-project,Compute Engine,gce-low-util-api,Low Util API Server,compute,europe-west1,,staging,Platform,Customer Portal,n2-standard-4,24.0,10.5,,24.0,hours,USD,6.06,0.65,5.41,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=staging
2026-07-20,AWS,aws-prod-001,EC2,i-apac-prod-01,APAC Production Server,compute,ap-southeast-1,ap-southeast-1a,production,Platform,Customer Portal,m5.xlarge,22.3,42.7,,22.3,hours,USD,6.43,0.69,5.74,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-21,AWS,aws-prod-001,EC2,i-prod-web-01,Production Web Server 1,compute,us-east-1,us-east-1a,production,Platform,Customer Portal,m5.large,21.9,45.1,,21.9,hours,USD,2.64,0.28,2.36,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-21,AWS,aws-prod-001,EC2,i-prod-web-02,Production Web Server 2,compute,us-east-1,us-east-1a,production,Platform,Customer Portal,m5.large,20.3,71.5,,20.3,hours,USD,2.68,0.29,2.39,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-21,AWS,aws-prod-001,EC2,i-prod-api-01,API Gateway Server,compute,us-east-1,us-east-1a,production,Platform,Customer Portal,m5.xlarge,20.4,63.7,,20.4,hours,USD,4.92,0.53,4.39,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-21,AWS,aws-prod-001,RDS,db-prod-main,Primary Production DB,database,us-east-1,,production,Platform,Customer Portal,db.r5.xlarge,0.0,69.1,,6.27,requests,USD,7.02,0.75,6.27,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-21,AWS,aws-prod-001,S3,s3-prod-assets,Production Assets Bucket,storage,us-east-1,,production,Platform,Customer Portal,,0.0,,2500,0.86,GB-month,USD,0.96,0.1,0.86,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-21,AWS,aws-staging-002,EC2,i-staging-test,Staging Test Instance,compute,us-east-1,us-east-1a,staging,Platform,Customer Portal,m5.large,24.0,3.3,,24.0,hours,USD,2.6,0.28,2.32,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=staging
2026-07-21,AWS,aws-prod-001,EC2,i-old-batch-job,Legacy Batch Processor,compute,us-west-2,us-west-2a,production,Analytics,Data Pipeline,c5.4xlarge,24.0,1.0,,24.0,hours,USD,18.04,1.93,16.11,2026-07-01,2026-07-31,team=Analytics;project=Data Pipeline;environment=production
2026-07-21,AWS,aws-prod-001,RDS,db-legacy-archive,Legacy Archive DB,database,us-east-1,,production,Analytics,Data Pipeline,db.t3.medium,0.0,2.0,,1.92,requests,USD,2.15,0.23,1.92,2026-07-01,2026-07-31,team=Analytics;project=Data Pipeline;environment=production
2026-07-21,AWS,aws-prod-001,EC2,i-analytics-01,Analytics Server,compute,us-west-2,us-west-2a,production,Analytics,Customer Analytics,m5.2xlarge,23.7,15.5,,23.7,hours,USD,10.51,1.13,9.38,2026-07-01,2026-07-31,team=Analytics;project=Customer Analytics;environment=production
2026-07-21,AWS,aws-prod-001,RDS,db-reporting,Reporting Database,database,us-east-1,,production,Analytics,Customer Analytics,db.m5.large,0.0,19.0,,3.85,requests,USD,4.31,0.46,3.85,2026-07-01,2026-07-31,team=Analytics;project=Customer Analytics;environment=production
2026-07-21,AWS,aws-dev-003,EC2,i-dev-sandbox,Developer Sandbox,compute,us-east-1,us-east-1a,development,Platform,Customer Portal,t3.medium,24.0,12.0,,24.0,hours,USD,0.99,0.11,0.88,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=development
2026-07-21,AWS,aws-dev-003,EC2,i-dev-ml-test,ML Dev Testing Node,compute,us-west-2,us-west-2a,development,ML,AI Platform,m5.xlarge,24.0,5.0,,24.0,hours,USD,4.79,0.51,4.28,2026-07-01,2026-07-31,team=ML;project=AI Platform;environment=development
2026-07-21,AWS,aws-prod-001,S3,s3-backups,Backup Storage Bucket,storage,us-east-1,,production,Platform,Customer Portal,,0.0,,1800,3.98,GB-month,USD,4.46,0.48,3.98,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-21,AWS,aws-prod-001,S3,s3-logs-archive,Log Archive Bucket,storage,us-east-1,,production,Platform,Customer Portal,,0.0,,900,0.45,GB-month,USD,0.5,0.05,0.45,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-21,AWS,aws-prod-001,Lambda,lambda-image-proc,Image Processing Lambda,serverless,us-east-1,,production,Platform,Customer Portal,,0.0,,,0.32,requests,USD,0.36,0.04,0.32,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-21,AWS,aws-prod-001,Lambda,lambda-nightly-etl,Nightly ETL Lambda,serverless,us-east-1,,production,Analytics,Data Pipeline,,0.0,,,0.54,requests,USD,0.6,0.06,0.54,2026-07-01,2026-07-31,team=Analytics;project=Data Pipeline;environment=production
2026-07-21,AWS,aws-prod-001,EC2,i-untagged-01,Untagged Server A,compute,us-east-1,us-east-1a,,,,m5.large,15.8,51.8,,15.8,hours,USD,3.8,0.41,3.39,2026-07-01,2026-07-31,
2026-07-21,AWS,aws-dev-003,EC2,i-untagged-02,Untagged Server B,compute,us-west-2,us-west-2a,,,,t3.medium,13.4,45.6,,13.4,hours,USD,1.01,0.11,0.9,2026-07-01,2026-07-31,
2026-07-21,Azure,azure-prod-sub,VirtualMachines,vm-prod-api,Azure API VM,compute,eastus,,production,Platform,Customer Portal,Standard_D4s_v3,24.0,47.4,,24.0,hours,USD,5.31,0.57,4.74,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-21,Azure,azure-prod-sub,SQLDatabase,sql-prod-main,Azure SQL Production,database,eastus,,production,Platform,Customer Portal,,0.0,63.3,,5.91,requests,USD,6.62,0.71,5.91,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-21,Azure,azure-prod-sub,BlobStorage,blob-prod-data,Production Blob Storage,storage,westeurope,,production,Analytics,Customer Analytics,,0.0,,3000,1.29,GB-month,USD,1.44,0.15,1.29,2026-07-01,2026-07-31,team=Analytics;project=Customer Analytics;environment=production
2026-07-21,Azure,azure-dev-sub,VirtualMachines,vm-staging-old,Old Staging VM,compute,eastus,,staging,DevOps,Infrastructure,Standard_D8s_v3,24.0,4.0,,24.0,hours,USD,11.63,1.25,10.38,2026-07-01,2026-07-31,team=DevOps;project=Infrastructure;environment=staging
2026-07-21,Azure,azure-dev-sub,VirtualMachines,vm-dev-build,Build Server,compute,westeurope,,development,DevOps,Infrastructure,Standard_D2s_v3,24.0,12.1,,24.0,hours,USD,2.93,0.31,2.62,2026-07-01,2026-07-31,team=DevOps;project=Infrastructure;environment=development
2026-07-21,Azure,azure-prod-sub,VirtualMachines,vm-sec-scan,Security Scanner,compute,eastus,,production,Security,Compliance,Standard_D4s_v3,23.0,16.6,,23.0,hours,USD,5.77,0.62,5.15,2026-07-01,2026-07-31,team=Security;project=Compliance;environment=production
2026-07-21,GCP,gcp-ml-project,Compute Engine,gce-ml-train-01,ML Training Node,compute,us-central1,,production,ML,AI Platform,n2-standard-8,20.7,66.7,,20.7,hours,USD,10.6,1.14,9.46,2026-07-01,2026-07-31,team=ML;project=AI Platform;environment=production
2026-07-21,GCP,gcp-ml-project,Compute Engine,gce-ml-train-02,ML Training Node 2,compute,europe-west1,,production,ML,AI Platform,n2-standard-8,23.8,19.2,,23.8,hours,USD,10.73,1.15,9.58,2026-07-01,2026-07-31,team=ML;project=AI Platform;environment=production
2026-07-21,GCP,gcp-ml-project,Cloud Storage,gcs-ml-datasets,ML Dataset Bucket,storage,us-central1,,production,ML,AI Platform,,0.0,,5000,1.81,GB-month,USD,2.03,0.22,1.81,2026-07-01,2026-07-31,team=ML;project=AI Platform;environment=production
2026-07-21,GCP,gcp-prod-project,BigQuery,bq-analytics,BigQuery Analytics,database,us-central1,,production,Analytics,Customer Analytics,,0.0,47.3,,2.62,requests,USD,2.93,0.31,2.62,2026-07-01,2026-07-31,team=Analytics;project=Customer Analytics;environment=production
2026-07-21,GCP,gcp-prod-project,Compute Engine,gce-dev-old-01,Old Dev Instance,compute,asia-east1,,development,ML,AI Platform,n2-standard-4,24.0,4.1,,24.0,hours,USD,5.57,0.6,4.97,2026-07-01,2026-07-31,team=ML;project=AI Platform;environment=development
2026-07-21,GCP,gcp-prod-project,Compute Engine,gce-low-util-api,Low Util API Server,compute,europe-west1,,staging,Platform,Customer Portal,n2-standard-4,24.0,9.7,,24.0,hours,USD,5.72,0.61,5.11,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=staging
2026-07-21,AWS,aws-prod-001,EC2,i-apac-prod-01,APAC Production Server,compute,ap-southeast-1,ap-southeast-1a,production,Platform,Customer Portal,m5.xlarge,22.1,69.8,,22.1,hours,USD,7.18,0.77,6.41,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-22,AWS,aws-prod-001,EC2,i-prod-web-01,Production Web Server 1,compute,us-east-1,us-east-1a,production,Platform,Customer Portal,m5.large,20.4,44.2,,20.4,hours,USD,2.6,0.28,2.32,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-22,AWS,aws-prod-001,EC2,i-prod-web-02,Production Web Server 2,compute,us-east-1,us-east-1a,production,Platform,Customer Portal,m5.large,23.5,56.5,,23.5,hours,USD,2.62,0.28,2.34,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-22,AWS,aws-prod-001,EC2,i-prod-api-01,API Gateway Server,compute,us-east-1,us-east-1a,production,Platform,Customer Portal,m5.xlarge,21.2,61.3,,21.2,hours,USD,5.14,0.55,4.59,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-22,AWS,aws-prod-001,RDS,db-prod-main,Primary Production DB,database,us-east-1,,production,Platform,Customer Portal,db.r5.xlarge,0.0,61.4,,5.95,requests,USD,6.66,0.71,5.95,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-22,AWS,aws-prod-001,S3,s3-prod-assets,Production Assets Bucket,storage,us-east-1,,production,Platform,Customer Portal,,0.0,,2500,0.86,GB-month,USD,0.96,0.1,0.86,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-22,AWS,aws-staging-002,EC2,i-staging-test,Staging Test Instance,compute,us-east-1,us-east-1a,staging,Platform,Customer Portal,m5.large,24.0,3.8,,24.0,hours,USD,2.3,0.25,2.05,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=staging
2026-07-22,AWS,aws-prod-001,EC2,i-old-batch-job,Legacy Batch Processor,compute,us-west-2,us-west-2a,production,Analytics,Data Pipeline,c5.4xlarge,24.0,2.6,,24.0,hours,USD,18.63,2.0,16.63,2026-07-01,2026-07-31,team=Analytics;project=Data Pipeline;environment=production
2026-07-22,AWS,aws-prod-001,RDS,db-legacy-archive,Legacy Archive DB,database,us-east-1,,production,Analytics,Data Pipeline,db.t3.medium,0.0,2.4,,1.86,requests,USD,2.08,0.22,1.86,2026-07-01,2026-07-31,team=Analytics;project=Data Pipeline;environment=production
2026-07-22,AWS,aws-prod-001,EC2,i-analytics-01,Analytics Server,compute,us-west-2,us-west-2a,production,Analytics,Customer Analytics,m5.2xlarge,22.2,26.8,,22.2,hours,USD,9.43,1.01,8.42,2026-07-01,2026-07-31,team=Analytics;project=Customer Analytics;environment=production
2026-07-22,AWS,aws-prod-001,RDS,db-reporting,Reporting Database,database,us-east-1,,production,Analytics,Customer Analytics,db.m5.large,0.0,17.9,,3.63,requests,USD,4.07,0.44,3.63,2026-07-01,2026-07-31,team=Analytics;project=Customer Analytics;environment=production
2026-07-22,AWS,aws-dev-003,EC2,i-dev-sandbox,Developer Sandbox,compute,us-east-1,us-east-1a,development,Platform,Customer Portal,t3.medium,24.0,18.5,,24.0,hours,USD,1.09,0.12,0.97,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=development
2026-07-22,AWS,aws-dev-003,EC2,i-dev-ml-test,ML Dev Testing Node,compute,us-west-2,us-west-2a,development,ML,AI Platform,m5.xlarge,24.0,17.5,,24.0,hours,USD,5.01,0.54,4.47,2026-07-01,2026-07-31,team=ML;project=AI Platform;environment=development
2026-07-22,AWS,aws-prod-001,S3,s3-backups,Backup Storage Bucket,storage,us-east-1,,production,Platform,Customer Portal,,0.0,,1800,3.73,GB-month,USD,4.18,0.45,3.73,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-22,AWS,aws-prod-001,S3,s3-logs-archive,Log Archive Bucket,storage,us-east-1,,production,Platform,Customer Portal,,0.0,,900,0.43,GB-month,USD,0.48,0.05,0.43,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-22,AWS,aws-prod-001,Lambda,lambda-image-proc,Image Processing Lambda,serverless,us-east-1,,production,Platform,Customer Portal,,0.0,,,0.33,requests,USD,0.37,0.04,0.33,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-22,AWS,aws-prod-001,Lambda,lambda-nightly-etl,Nightly ETL Lambda,serverless,us-east-1,,production,Analytics,Data Pipeline,,0.0,,,0.5,requests,USD,0.56,0.06,0.5,2026-07-01,2026-07-31,team=Analytics;project=Data Pipeline;environment=production
2026-07-22,AWS,aws-prod-001,EC2,i-untagged-01,Untagged Server A,compute,us-east-1,us-east-1a,,,,m5.large,11.1,38.8,,11.1,hours,USD,4.0,0.43,3.57,2026-07-01,2026-07-31,
2026-07-22,AWS,aws-dev-003,EC2,i-untagged-02,Untagged Server B,compute,us-west-2,us-west-2a,,,,t3.medium,16.7,52.7,,16.7,hours,USD,1.04,0.11,0.93,2026-07-01,2026-07-31,
2026-07-22,Azure,azure-prod-sub,VirtualMachines,vm-prod-api,Azure API VM,compute,eastus,,production,Platform,Customer Portal,Standard_D4s_v3,23.3,50.3,,23.3,hours,USD,6.06,0.65,5.41,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-22,Azure,azure-prod-sub,SQLDatabase,sql-prod-main,Azure SQL Production,database,eastus,,production,Platform,Customer Portal,,0.0,58.3,,6.08,requests,USD,6.81,0.73,6.08,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
2026-07-22,Azure,azure-prod-sub,BlobStorage,blob-prod-data,Production Blob Storage,storage,westeurope,,production,Analytics,Customer Analytics,,0.0,,3000,1.24,GB-month,USD,1.39,0.15,1.24,2026-07-01,2026-07-31,team=Analytics;project=Customer Analytics;environment=production
2026-07-22,Azure,azure-dev-sub,VirtualMachines,vm-staging-old,Old Staging VM,compute,eastus,,staging,DevOps,Infrastructure,Standard_D8s_v3,24.0,3.3,,24.0,hours,USD,10.54,1.13,9.41,2026-07-01,2026-07-31,team=DevOps;project=Infrastructure;environment=staging
2026-07-22,Azure,azure-dev-sub,VirtualMachines,vm-dev-build,Build Server,compute,westeurope,,development,DevOps,Infrastructure,Standard_D2s_v3,24.0,17.2,,24.0,hours,USD,2.72,0.29,2.43,2026-07-01,2026-07-31,team=DevOps;project=Infrastructure;environment=development
2026-07-22,Azure,azure-prod-sub,VirtualMachines,vm-sec-scan,Security Scanner,compute,eastus,,production,Security,Compliance,Standard_D4s_v3,22.3,26.1,,22.3,hours,USD,5.45,0.58,4.87,2026-07-01,2026-07-31,team=Security;project=Compliance;environment=production
2026-07-22,GCP,gcp-ml-project,Compute Engine,gce-ml-train-01,ML Training Node,compute,us-central1,,production,ML,AI Platform,n2-standard-8,20.5,42.3,,20.5,hours,USD,10.64,1.14,9.5,2026-07-01,2026-07-31,team=ML;project=AI Platform;environment=production
2026-07-22,GCP,gcp-ml-project,Compute Engine,gce-ml-train-02,ML Training Node 2,compute,europe-west1,,production,ML,AI Platform,n2-standard-8,23.6,24.0,,23.6,hours,USD,10.63,1.14,9.49,2026-07-01,2026-07-31,team=ML;project=AI Platform;environment=production
2026-07-22,GCP,gcp-ml-project,Cloud Storage,gcs-ml-datasets,ML Dataset Bucket,storage,us-central1,,production,ML,AI Platform,,0.0,,5000,1.99,GB-month,USD,2.23,0.24,1.99,2026-07-01,2026-07-31,team=ML;project=AI Platform;environment=production
2026-07-22,GCP,gcp-prod-project,BigQuery,bq-analytics,BigQuery Analytics,database,us-central1,,production,Analytics,Customer Analytics,,0.0,63.7,,2.46,requests,USD,2.76,0.3,2.46,2026-07-01,2026-07-31,team=Analytics;project=Customer Analytics;environment=production
2026-07-22,GCP,gcp-prod-project,Compute Engine,gce-dev-old-01,Old Dev Instance,compute,asia-east1,,development,ML,AI Platform,n2-standard-4,24.0,0.9,,24.0,hours,USD,5.97,0.64,5.33,2026-07-01,2026-07-31,team=ML;project=AI Platform;environment=development
2026-07-22,GCP,gcp-prod-project,Compute Engine,gce-low-util-api,Low Util API Server,compute,europe-west1,,staging,Platform,Customer Portal,n2-standard-4,24.0,11.1,,24.0,hours,USD,5.3,0.57,4.73,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=staging
2026-07-22,AWS,aws-prod-001,EC2,i-apac-prod-01,APAC Production Server,compute,ap-southeast-1,ap-southeast-1a,production,Platform,Customer Portal,m5.xlarge,21.0,42.0,,21.0,hours,USD,6.41,0.69,5.72,2026-07-01,2026-07-31,team=Platform;project=Customer Portal;environment=production
