date,provider,account_id,region,availability_zone,environment,team,department,project,tags,service,resource_id,resource_name,resource_type,instance_type,usage_quantity,usage_unit,usage_hours,avg_cpu_utilization,storage_gb,currency,cost,list_cost,discount,billing_period_start,billing_period_end
2026-08-16,GCP,gcp-proj-290672,europe-west1,europe-west1a,prod,Finance,Finance,Internal Tools,team=Finance;project=Internal Tools;environment=prod;department=Finance,Cloud Load Balancing,gcp-f1f83687550e,marketing-cdn-050,Network,n2-highcpu-4,7110.97,GB,16.66,58.72,0.0,USD,480.8494,556.0627,75.2133,2026-08-01,2026-08-31
2026-08-16,Azure,2de9516c-bd72-414c-a6a0-9be9574e87de,centralindia,centralindia-az2,prod,Analytics,Data & Analytics,Reporting,team=Analytics;project=Reporting;environment=prod;department=Data & Analytics,Azure SQL Database,/subscriptions/625c7f51/vm-931a75b9,prod-customer-api-054,Database,E4s_v5,12.76,hours,12.76,12.18,0.0,USD,3.6432,3.6532,0.01,2026-08-01,2026-08-31
2026-08-16,Azure,08a21c13-2610-4b06-b808-6423dd25cc38,northeurope,northeurope-az2,prod,,,,,Cosmos DB,/subscriptions/24302944/vm-9ec665e6,analytics-cluster-042,Database,D4s_v5,19.6,hours,19.6,63.52,0.0,USD,2.8124,3.7363,0.9239,2026-08-01,2026-08-31
2026-08-16,AWS,608002483225,eu-central-1,eu-central-1a,staging,QA,Engineering,Testing Platform,team=QA;project=Testing Platform;environment=staging;department=Engineering,EBS,i-4a797322816946efb,staging-web-01-006,Storage,gp3,3677.97,GB-month,23.86,21.25,3677.97,USD,8.4492,10.0868,1.6376,2026-08-01,2026-08-31
2026-08-16,Azure,524d5f94-1bb6-46ff-ba1a-12a9e170902f,southeastasia,southeastasia-az1,prod,,,,,Application Gateway,/subscriptions/df308220/vm-e7c76ea2,analytics-cluster-069,Network,D2s_v5,6623.7,GB,14.64,75.0,0.0,USD,546.7228,580.0267,33.3039,2026-08-01,2026-08-31
2026-08-16,AWS,476744275623,eu-west-1,eu-west-1b,prod,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=prod;department=Operations,Lambda,i-e82edb5886f744da9,prod-core-db-016,Serverless,serverless,143129.0,requests,0.0,61.07,0.0,USD,12.6383,14.2593,1.621,2026-08-01,2026-08-31
2026-08-16,AWS,443445860556,ap-southeast-1,ap-southeast-1c,prod,,Engineering,,environment=prod;department=Engineering,EC2,i-5c59fc4bb2a74dda9,batch-processing-worker-045,Compute,r5.large,14.1,hours,14.1,75.0,0.0,USD,1.4016,1.7346,0.333,2026-08-01,2026-08-31
2026-08-16,AWS,506568138339,ap-southeast-1,ap-southeast-1a,prod,Security,Security,Backup Platform,team=Security;project=Backup Platform;environment=prod;department=Security,ECS,i-13e1d940e79b4a76a,batch-processing-worker-047,Container,t3.medium,10.68,vCPU-hours,10.68,45.55,0.0,USD,0.4606,0.5,0.0394,2026-08-01,2026-08-31
2026-08-16,AWS,319998677633,us-east-1,us-east-1b,dev,,,,,ElastiCache,i-f4ba687a06a3429ba,data-lake-ingest-022,Cache,c5.xlarge,5.4,hours,5.4,68.87,0.0,USD,0.8781,0.936,0.0579,2026-08-01,2026-08-31
2026-08-16,AWS,343045499634,us-east-1,us-east-1b,prod,Platform,Engineering,Web Portal,team=Platform;project=Web Portal;environment=prod;department=Engineering,EC2,i-8455dcb4768e4553a,batch-processing-worker-002,Compute,t3.micro,10.84,hours,10.84,75.0,0.0,USD,0.4213,0.5,0.0787,2026-08-01,2026-08-31
2026-08-16,AWS,110999011248,ap-south-1,ap-south-1b,dev,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=dev;department=Marketing,RDS,i-9cdc7aaef0754500a,dev-build-agent-018,Database,t3.large,22.84,hours,22.84,18.24,0.0,USD,1.7925,1.8545,0.062,2026-08-01,2026-08-31
2026-08-16,GCP,gcp-proj-578975,europe-west4,europe-west4b,staging,Finance,Finance,Reporting,,BigQuery,gcp-bd70e355a067,recommendation-worker-074,Analytics,n2-standard-4,13.31,vCPU-hours,13.31,5.39,0.0,USD,2.5545,2.8823,0.3278,2026-08-01,2026-08-31
2026-08-17,Azure,ffbe7533-79f3-4a84-aedb-1a117884e4fb,centralindia,centralindia-az3,prod,Analytics,Data & Analytics,Recommendation Engine,team=Analytics;project=Recommendation Engine;environment=prod;department=Data & Analytics,Blob Storage,/subscriptions/76053b55/vm-53323bed,backup-storage-015,Storage,StandardSSD,1252.34,GB-month,22.98,1.93,1252.34,USD,0.5597,0.7318,0.1721,2026-08-01,2026-08-31
2026-08-17,Azure,453e9ea0-1a48-4f93-89fa-d45813568059,northeurope,northeurope-az2,dev,Marketing,,Marketing Platform,team=Marketing;project=Marketing Platform;environment=dev,Azure Functions,/subscriptions/94d066d5/vm-662e965a,log-aggregator-075,Serverless,serverless,2396975.0,requests,0.0,71.45,0.0,USD,186.6919,202.9545,16.2626,2026-08-01,2026-08-31
2026-08-17,AWS,188080452706,us-east-1,us-east-1c,dev,Finance,Finance,Reporting,team=Finance;project=Reporting;environment=dev;department=Finance,RDS,i-753f5604479644d59,dev-test-server-010,Database,m5.2xlarge,14.39,hours,14.39,73.51,0.0,USD,3.8596,5.5482,1.6886,2026-08-01,2026-08-31
2026-08-17,Azure,08a21c13-2610-4b06-b808-6423dd25cc38,northeurope,northeurope-az2,prod,,,,,Cosmos DB,/subscriptions/24302944/vm-9ec665e6,analytics-cluster-042,Database,D4s_v5,12.78,hours,12.78,53.48,0.0,USD,2.1121,2.4652,0.3531,2026-08-01,2026-08-31
2026-08-17,AWS,707623027059,eu-west-1,eu-west-1c,prod,Customer Success,Operations,Internal Tools,team=Customer Success;project=Internal Tools;environment=prod;department=Operations,S3,i-d9533fe0dc0240708,prod-cache-cluster-053,Storage,gp3,13897.08,GB-month,15.71,39.66,13897.08,USD,48.7378,61.2508,12.513,2026-08-01,2026-08-31
2026-08-17,GCP,gcp-proj-223172,us-central1,us-central1a,staging,Engineering,Engineering,Web Portal,team=Engineering;project=Web Portal;environment=staging;department=Engineering,Cloud Storage,gcp-cd34bd521613,recommendation-worker-073,Storage,standard,2384.21,GB-month,17.76,58.91,2384.21,USD,1.1842,1.6208,0.4366,2026-08-01,2026-08-31
2026-08-17,GCP,gcp-proj-399607,europe-west1,europe-west1b,dev,Engineering,Engineering,Customer API,team=Engineering;project=Customer API;environment=dev;department=Engineering,GKE,gcp-eb8b0bb173a5,dev-test-server-036,Container,n2-highcpu-4,22.92,vCPU-hours,22.92,6.7,0.0,USD,3.101,3.3388,0.2378,2026-08-01,2026-08-31
2026-08-17,AWS,110999011248,ap-south-1,ap-south-1b,dev,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=dev;department=Marketing,RDS,i-9cdc7aaef0754500a,dev-build-agent-018,Database,t3.large,22.56,hours,22.56,8.93,0.0,USD,1.359,1.8943,0.5353,2026-08-01,2026-08-31
2026-08-17,GCP,gcp-proj-608993,asia-southeast1,asia-southeast1a,prod,Analytics,Data & Analytics,Recommendation Engine,team=Analytics;project=Recommendation Engine;environment=prod;department=Data & Analytics,Cloud Storage,gcp-b7f9d12e5897,log-aggregator-003,Storage,standard,3650.13,GB-month,24.0,68.34,3650.13,USD,1.7616,2.4771,0.7155,2026-08-01,2026-08-31
2026-08-17,GCP,gcp-proj-233636,asia-southeast1,asia-southeast1c,prod,DevOps,Engineering,Backup Platform,team=DevOps;project=Backup Platform;environment=prod;department=Engineering,Cloud Load Balancing,gcp-16ce608e5737,prod-web-gateway-019,Network,n2-standard-2,8150.73,GB,2.82,69.5,0.0,USD,699.1463,950.0555,250.9092,2026-08-01,2026-08-31
2026-08-17,AWS,203484341332,us-west-2,us-west-2b,staging,QA,Engineering,Testing Platform,team=QA;project=Testing Platform;environment=staging;department=Engineering,DynamoDB,i-62965f184d8f4c80a,analytics-cluster-004,Database,m5.8xlarge,13.44,hours,13.44,27.56,0.0,USD,16.8384,22.6438,5.8054,2026-08-01,2026-08-31
2026-08-17,Azure,2972322e-c94f-4ac8-9267-81b659a45584,northeurope,northeurope-az1,test,,Finance,,environment=test;department=Finance,Azure Cache for Redis,/subscriptions/19dad507/vm-b8a989d6,log-aggregator-034,Cache,E8s_v5,20.29,hours,20.29,60.05,0.0,USD,8.2457,10.2733,2.0276,2026-08-01,2026-08-31
2026-08-17,Azure,c2d3e9dd-a195-4fe1-bd0e-e8346d5e6456,centralindia,centralindia-az1,dev,Security,Security,Backup Platform,team=Security;project=Backup Platform;environment=dev;department=Security,Blob Storage,/subscriptions/43660fce/vm-c9a6ca88,dev-sandbox-01-020,Storage,StandardSSD,4578.98,GB-month,23.99,14.35,4578.98,USD,2.2605,2.7996,0.5391,2026-08-01,2026-08-31
2026-08-17,AWS,265990327202,eu-central-1,eu-central-1a,test,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=test;department=Marketing,S3,i-1a8d35f941504f1f8,test-integration-db-063,Storage,gp3,438.85,GB-month,11.49,8.2,438.85,USD,0.4448,0.5,0.0552,2026-08-01,2026-08-31
2026-08-17,Azure,05b7bd63-a68d-41d9-9f60-76a1fca70b56,eastus,eastus-az2,dev,,,Data Platform,project=Data Platform;environment=dev,Azure Cache for Redis,/subscriptions/baa6ceac/vm-f45fdc3f,dev-test-server-033,Cache,D4as_v5,12.19,hours,12.19,11.26,0.0,USD,8.2729,9.0884,0.8155,2026-08-01,2026-08-31
2026-08-17,Azure,ee54536e-21b0-4d1d-84c9-24e85ac5961b,westus2,westus2-az2,staging,QA,Engineering,Testing Platform,team=QA;project=Testing Platform;environment=staging;department=Engineering,Azure Functions,/subscriptions/8413e3ef/vm-5a3f0977,staging-web-01-012,Serverless,serverless,2350327.0,requests,0.0,70.69,0.0,USD,78.0834,82.4193,4.3359,2026-08-01,2026-08-31
2026-08-17,Azure,624330a1-33a9-45cd-b2f8-72cfab226d38,centralindia,centralindia-az3,prod,Finance,Finance,Internal Tools,team=Finance;project=Internal Tools;environment=prod;department=Finance,Application Gateway,/subscriptions/cf5303fc/vm-4d54d8a8,analytics-cluster-070,Network,E8s_v5,2370.26,GB,11.18,61.46,0.0,USD,92.8465,154.6917,61.8452,2026-08-01,2026-08-31
2026-08-17,AWS,387635680418,ap-south-1,ap-south-1c,prod,Security,Security,Internal Tools,team=Security;project=Internal Tools;environment=prod;department=Security,Lambda,i-1eb872ba13fa4fddb,marketing-cdn-024,Serverless,serverless,5187099.0,requests,0.0,23.66,0.0,USD,212.0911,248.0612,35.9701,2026-08-01,2026-08-31
2026-08-17,AWS,608002483225,eu-central-1,eu-central-1a,staging,QA,Engineering,Testing Platform,team=QA;project=Testing Platform;environment=staging;department=Engineering,EBS,i-4a797322816946efb,staging-web-01-006,Storage,gp3,4015.12,GB-month,22.21,5.35,4015.12,USD,10.1618,10.8949,0.7331,2026-08-01,2026-08-31
2026-08-17,Azure,dd245434-3138-448b-8d83-f4f354df6855,centralindia,centralindia-az2,staging,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=staging;department=Marketing,Application Gateway,/subscriptions/f9a5073e/vm-dfa00bed,staging-api-02-027,Network,D4as_v5,8236.49,GB,11.13,61.79,0.0,USD,693.5282,806.1606,112.6324,2026-08-01,2026-08-31
2026-08-17,AWS,581713854648,us-east-1,us-east-1a,dev,Security,Security,Backup Platform,team=Security;project=Backup Platform;environment=dev;department=Security,Lambda,i-453a443e89154b0e9,analytics-cluster-014,Serverless,serverless,205755.0,requests,0.0,6.11,0.0,USD,7.4319,11.2439,3.812,2026-08-01,2026-08-31
2026-08-17,AWS,725413874351,us-west-2,us-west-2b,dev,QA,Engineering,Testing Platform,team=QA;project=Testing Platform;environment=dev;department=Engineering,Lambda,i-0a0109aad95c4b179,dev-test-server-028,Serverless,serverless,1840111.0,requests,22.0,8.24,0.0,USD,64.7122,91.1145,26.4023,2026-08-01,2026-08-31
2026-08-17,GCP,gcp-proj-584125,us-central1,us-central1c,prod,QA,Engineering,Testing Platform,team=QA;project=Testing Platform;environment=prod;department=Engineering,Cloud Functions,gcp-0444ee81ca7e,prod-web-gateway-041,Serverless,serverless,1913873.0,requests,0.0,69.07,0.0,USD,159.6092,160.7363,1.1271,2026-08-01,2026-08-31
2026-08-17,AWS,476744275623,eu-west-1,eu-west-1b,prod,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=prod;department=Operations,Lambda,i-e82edb5886f744da9,prod-core-db-016,Serverless,serverless,170332.0,requests,0.0,46.27,0.0,USD,17.5376,18.8992,1.3616,2026-08-01,2026-08-31
2026-08-17,AWS,466554516218,us-west-2,us-west-2b,staging,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=staging;department=Marketing,S3,i-3ac5686d951848ee9,staging-api-02-076,Storage,gp3,8622.58,GB-month,11.71,29.9,8622.58,USD,32.3812,41.0118,8.6306,2026-08-01,2026-08-31
2026-08-17,GCP,gcp-proj-735656,europe-west4,europe-west4b,test,Security,Security,Backup Platform,team=Security;project=Backup Platform;environment=test;department=Security,Cloud SQL,gcp-f7e5ab63fb0d,analytics-cluster-025,Database,n2-standard-4,13.19,hours,13.19,60.82,0.0,USD,1.8825,2.5646,0.6821,2026-08-01,2026-08-31
2026-08-17,Azure,7960d057-ea8a-43a8-9162-8d19dcb00a8f,centralindia,centralindia-az3,prod,Engineering,,,team=Engineering;environment=prod,Application Gateway,/subscriptions/c30f9ae9/vm-ac1bf2da,ml-inference-server-005,Network,D4s_v5,1179.23,GB,18.51,5.0,0.0,USD,39.8492,61.6914,21.8422,2026-08-01,2026-08-31
2026-08-17,Azure,8b57e4fc-c9c4-4237-9b82-4c618bc4be50,centralindia,centralindia-az1,prod,Customer Success,Operations,Internal Tools,team=Customer Success;project=Internal Tools;environment=prod;department=Operations,Cosmos DB,/subscriptions/30f3d8c0/vm-92b0938f,security-scanner-077,Database,D2s_v5,13.34,hours,13.34,60.78,0.0,USD,1.2094,1.2537,0.0443,2026-08-01,2026-08-31
2026-08-17,AWS,563138741006,eu-central-1,eu-central-1b,staging,Platform,Engineering,Web Portal,team=Platform;project=Web Portal;environment=staging;department=Engineering,CloudFront,i-be755de083ff453da,staging-web-01-038,Network,t3.large,7717.26,GB,23.32,14.41,0.0,USD,775.3179,870.2712,94.9533,2026-08-01,2026-08-31
2026-08-17,Azure,240d196a-8da0-487a-9e5b-766bfc6d0f61,eastus,eastus-az1,prod,Customer Success,Operations,Internal Tools,team=Customer Success;project=Internal Tools;environment=prod;department=Operations,Azure SQL Database,/subscriptions/ae690497/vm-91ce0ec1,reporting-db-057,Database,D32s_v5,16.01,hours,16.01,14.38,0.0,USD,26.0756,28.0657,1.9901,2026-08-01,2026-08-31
2026-08-17,GCP,gcp-proj-553014,europe-west4,europe-west4a,staging,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=staging;department=Operations,BigQuery,gcp-05f18687b417,staging-api-02-065,Analytics,n2-standard-32,14.24,vCPU-hours,14.24,19.09,0.0,USD,19.8973,24.0504,4.1531,2026-08-01,2026-08-31
2026-08-17,Azure,e3ef33a4-835b-483a-8224-693c4172b674,southeastasia,southeastasia-az2,dev,,Engineering,Dev Platform,project=Dev Platform;environment=dev;department=Engineering,Azure SQL Database,/subscriptions/0c57e052/vm-6955a712,batch-processing-worker-030,Database,D4as_v5,22.81,hours,22.81,18.31,0.0,USD,4.0191,4.2611,0.242,2026-08-01,2026-08-31
2026-08-17,AWS,781047077731,eu-west-1,eu-west-1c,prod,QA,Engineering,Dev Platform,team=QA;project=Dev Platform;environment=prod;department=Engineering,RDS,i-2435850844344be2a,prod-web-gateway-060,Database,m5.xlarge,14.66,hours,3.61,61.69,0.0,USD,22.2687,23.3603,1.0916,2026-08-01,2026-08-31
2026-08-17,GCP,gcp-proj-556641,europe-west4,europe-west4b,prod,Finance,Finance,Reporting,team=Finance;project=Reporting;environment=prod;department=Finance,Cloud Functions,gcp-7f0da117ae98,log-aggregator-048,Serverless,serverless,2104379.0,requests,0.0,5.0,0.0,USD,141.9613,188.8155,46.8542,2026-08-01,2026-08-31
2026-08-17,Azure,3e63c5fd-ca33-43c3-896f-e3aeedb1927b,eastus,eastus-az2,prod,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=prod;department=Operations,Azure Kubernetes Service,/subscriptions/5603783b/vm-6eabada3,prod-cache-cluster-013,Container,E8s_v5,12.73,vCPU-hours,12.73,66.1,0.0,USD,5.3092,6.2247,0.9155,2026-08-01,2026-08-31
2026-08-17,AWS,443445860556,ap-southeast-1,ap-southeast-1c,prod,,,,,EC2,i-5c59fc4bb2a74dda9,batch-processing-worker-045,Compute,r5.large,22.84,hours,22.84,47.62,0.0,USD,2.1522,2.9149,0.7627,2026-08-01,2026-08-31
2026-08-18,GCP,gcp-proj-584125,us-central1,us-central1c,prod,QA,Engineering,Testing Platform,team=QA;project=Testing Platform;environment=prod;department=Engineering,Cloud Functions,gcp-0444ee81ca7e,prod-web-gateway-041,Serverless,serverless,805818.0,requests,0.0,58.61,0.0,USD,27.5975,37.5146,9.9171,2026-08-01,2026-08-31
2026-08-18,Azure,aa0d592f-e9ad-42c0-9951-3a3b1d430a11,westus2,westus2-az2,test,,,,,Azure Cache for Redis,/subscriptions/6bd81e4c/vm-fb149c25,backup-storage-044,Cache,E8s_v5,9.86,hours,9.86,73.0,0.0,USD,4.8491,5.0375,0.1884,2026-08-01,2026-08-31
2026-08-18,Azure,8b57e4fc-c9c4-4237-9b82-4c618bc4be50,centralindia,centralindia-az1,prod,Customer Success,,,team=Customer Success;environment=prod,Cosmos DB,/subscriptions/30f3d8c0/vm-92b0938f,security-scanner-077,Database,D2s_v5,20.78,hours,20.78,52.63,0.0,USD,1.5186,2.083,0.5644,2026-08-01,2026-08-31
2026-08-18,AWS,969508288813,ap-southeast-1,ap-southeast-1a,prod,,,,,Lambda,i-00521575d70e4c778,prod-web-gateway-052,Serverless,serverless,2534254.0,requests,0.0,68.09,0.0,USD,118.1566,157.9193,39.7627,2026-08-01,2026-08-31
2026-08-18,AWS,747357163267,us-west-2,us-west-2a,test,Finance,Finance,Internal Tools,team=Finance;project=Internal Tools;environment=test;department=Finance,DynamoDB,i-ff4c1a78aa7943fb8,test-integration-db-055,Database,m5.2xlarge,13.78,hours,13.78,11.06,0.0,USD,4.3497,5.895,1.5453,2026-08-01,2026-08-31
2026-08-18,AWS,506568138339,,ap-southeast-1a,prod,Security,Security,Backup Platform,team=Security;project=Backup Platform;environment=prod;department=Security,ECS,i-13e1d940e79b4a76a,batch-processing-worker-047,Container,t3.medium,14.45,vCPU-hours,14.45,50.23,0.0,USD,0.4167,0.577,0.1603,2026-08-01,2026-08-31
2026-08-18,AWS,198503450940,eu-central-1,eu-central-1b,prod,Customer Success,,,team=Customer Success;environment=prod,ElastiCache,i-c8a1a5c6de1445bc8,payment-db-primary-049,Cache,t3.medium,10.09,hours,10.09,105.0,0.0,USD,0.3579,0.5,0.1421,2026-08-01,2026-08-31
2026-08-18,GCP,gcp-proj-827659,us-east1,us-east1a,prod,Data,Data & Analytics,,team=Data;environment=prod;department=Data & Analytics,GKE,gcp-1e4f7467ae5f,ml-inference-server-037,Container,n2-highcpu-4,9.55,vCPU-hours,9.55,9.72,0.0,USD,1.1273,1.5787,0.4514,2026-08-01,2026-08-31
2026-08-18,AWS,283498961791,us-east-1,us-east-1b,dev,Security,Security,Backup Platform,team=Security;project=Backup Platform;environment=dev;department=Security,RDS,i-43f436a5c8534955a,analytics-cluster-040,Database,c5.4xlarge,15.88,hours,15.88,19.56,0.0,USD,9.8768,12.6979,2.8211,2026-08-01,2026-08-31
2026-08-18,AWS,622524651020,us-east-1,us-east-1c,test,,Engineering,Internal Tools,project=Internal Tools;environment=test;department=Engineering,S3,i-a097db097e8a4e459,security-scanner-000,Storage,gp3,1179.34,GB-month,11.45,11.37,1179.34,USD,0.7278,0.945,0.2172,2026-08-01,2026-08-31
2026-08-18,AWS,781047077731,eu-west-1,eu-west-1c,prod,QA,Engineering,Dev Platform,team=QA;project=Dev Platform;environment=prod;department=Engineering,RDS,i-2435850844344be2a,prod-web-gateway-060,Database,m5.xlarge,19.15,hours,1.88,12.11,0.0,USD,26.197,29.8473,3.6503,2026-08-01,2026-08-31
2026-08-18,AWS,188080452706,us-east-1,us-east-1c,dev,Finance,Finance,Reporting,team=Finance;project=Reporting;environment=dev;department=Finance,RDS,i-753f5604479644d59,dev-test-server-010,Database,m5.2xlarge,22.64,hours,22.64,57.74,0.0,USD,8.0884,8.3029,0.2145,2026-08-01,2026-08-31
2026-08-18,AWS,214547351220,eu-west-1,eu-west-1b,dev,Security,Security,Backup Platform,team=Security;project=Backup Platform;environment=dev;department=Security,ECS,i-69321e40162b4eabb,dev-db-scratch-068,Container,r5.large,12.73,vCPU-hours,12.73,45.0,0.0,USD,1.3558,1.5273,0.1715,2026-08-01,2026-08-31
2026-08-18,Azure,ffbe7533-79f3-4a84-aedb-1a117884e4fb,centralindia,centralindia-az3,prod,,,,,Blob Storage,/subscriptions/76053b55/vm-53323bed,backup-storage-015,Storage,StandardSSD,1376.97,GB-month,22.16,2.91,1376.97,USD,0.643,0.8263,0.1833,2026-08-01,2026-08-31
2026-08-18,GCP,gcp-proj-923927,europe-west1,europe-west1b,staging,Data,Data & Analytics,Analytics,team=Data;project=Analytics;environment=staging;department=Data & Analytics,Cloud Load Balancing,gcp-ceef2a48d009,staging-api-02-029,Network,n2-highmem-8,8164.13,GB,13.94,13.52,0.0,USD,517.1099,535.634,18.5241,2026-08-01,2026-08-31
2026-08-18,GCP,gcp-proj-197793,,us-central1c,test,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=test;department=Marketing,GKE,gcp-64f99da3ba8e,test-runner-01-007,Container,n2-standard-2,24.0,vCPU-hours,24.0,45.94,0.0,USD,2.1015,2.409,0.3075,2026-08-01,2026-08-31
